"วันเดือนปี","ล่าสุด","ราคาเปิด","สูงสุด","ต่ำสุด","% เปลี่ยน"
"Jul 25, 2011","4.6145","4.6143","4.6321","4.6064","-0.21"
"Jul 26, 2011","4.6060","4.6113","4.6186","4.5959","-0.18"
"Jul 27, 2011","4.6155","4.6057","4.6202","4.6014","0.21"
"Jul 28, 2011","4.6124","4.6149","4.6227","4.6017","-0.07"
"Jul 29, 2011","4.6256","4.6065","4.6403","4.5997","0.29"
"Aug 01, 2011","4.6177","4.6194","4.6274","4.6025","-0.17"
"Aug 02, 2011","4.6303","4.6145","4.6334","4.6018","0.27"
"Aug 03, 2011","4.6245","4.6254","4.6381","4.6115","-0.13"
"Aug 04, 2011","4.6503","4.6173","4.6518","4.6086","0.56"
"Aug 05, 2011","4.6338","4.6483","4.6604","4.6265","-0.35"
"Aug 08, 2011","4.6471","4.6203","4.6502","4.6102","0.29"
"Aug 09, 2011","4.6410","4.6425","4.6673","4.6364","-0.13"
"Aug 10, 2011","4.6543","4.6351","4.6605","4.6337","0.29"
"Aug 11, 2011","4.6806","4.6508","4.6884","4.6508","0.57"
"Aug 12, 2011","4.6848","4.6736","4.6957","4.6664","0.09"
"Aug 15, 2011","4.6715","4.6804","4.6879","4.6642","-0.28"
"Aug 16, 2011","4.6758","4.6657","4.6870","4.6567","0.09"
"Aug 17, 2011","4.6757","4.6728","4.6839","4.6560","-0.00"
"Aug 18, 2011","4.6820","4.6736","4.6867","4.6651","0.13"
"Aug 19, 2011","4.6632","4.6784","4.6849","4.6527","-0.40"
"Aug 22, 2011","4.6582","4.6636","4.6730","4.6487","-0.11"
"Aug 23, 2011","4.6668","4.6571","4.6711","4.6457","0.18"
"Aug 24, 2011","4.6881","4.6614","4.6881","4.6585","0.46"
"Aug 25, 2011","4.6914","4.6830","4.6961","4.6700","0.07"
"Aug 26, 2011","4.6914","4.6926","4.7012","4.6858","0.00"
"Aug 29, 2011","4.6989","4.6871","4.7044","4.6871","0.16"
"Aug 30, 2011","4.7031","4.6979","4.7143","4.6921","0.09"
"Aug 31, 2011","4.6951","4.6981","4.7123","4.6894","-0.17"
"Sep 01, 2011","4.6972","4.6897","4.7098","4.6837","0.04"
"Sep 02, 2011","4.6859","4.6945","4.7078","4.6777","-0.24"
"Sep 05, 2011","4.6853","4.6820","4.6956","4.6669","-0.01"
"Sep 06, 2011","4.6882","4.6820","4.6930","4.6648","0.06"
"Sep 07, 2011","4.6927","4.6831","4.6953","4.6747","0.10"
"Sep 08, 2011","4.7026","4.6872","4.7131","4.6824","0.21"
"Sep 09, 2011","4.7063","4.7006","4.7130","4.6933","0.08"
"Sep 12, 2011","4.7210","4.7022","4.7288","4.6873","0.31"
"Sep 13, 2011","4.7180","4.7173","4.7309","4.6980","-0.06"
"Sep 14, 2011","4.7387","4.7113","4.7476","4.7108","0.44"
"Sep 15, 2011","4.7480","4.7349","4.7511","4.7209","0.20"
"Sep 16, 2011","4.7540","4.7387","4.7638","4.7372","0.13"
"Sep 19, 2011","4.7858","4.7540","4.7873","4.7540","0.67"
"Sep 20, 2011","4.7626","4.7817","4.8090","4.7538","-0.48"
"Sep 21, 2011","4.7994","4.7569","4.8015","4.7506","0.77"
"Sep 22, 2011","4.8217","4.7939","4.8233","4.7873","0.46"
"Sep 23, 2011","4.8395","4.8171","4.8458","4.7943","0.37"
"Sep 26, 2011","4.8624","4.8349","4.8789","4.8286","0.47"
"Sep 27, 2011","4.8239","4.8574","4.8635","4.8131","-0.79"
"Sep 28, 2011","4.8585","4.8178","4.8686","4.8131","0.72"
"Sep 29, 2011","4.8731","4.8522","4.8890","4.8522","0.30"
"Sep 30, 2011","4.8878","4.8637","4.8924","4.8516","0.30"
"Oct 03, 2011","4.8980","4.8728","4.9200","4.8728","0.21"
"Oct 04, 2011","4.8887","4.8922","4.9090","4.8608","-0.19"
"Oct 05, 2011","4.8847","4.8828","4.9035","4.8655","-0.08"
"Oct 06, 2011","4.8636","4.8749","4.8906","4.8542","-0.43"
"Oct 07, 2011","4.8604","4.8558","4.8730","4.8279","-0.07"
"Oct 10, 2011","4.8572","4.8530","4.8764","4.8304","-0.07"
"Oct 11, 2011","4.8525","4.8526","4.8702","4.8365","-0.10"
"Oct 12, 2011","4.8433","4.8467","4.8720","4.8357","-0.19"
"Oct 13, 2011","4.8355","4.8422","4.8519","4.8180","-0.16"
"Oct 14, 2011","4.8252","4.8355","4.8451","4.8105","-0.21"
"Oct 17, 2011","4.8139","4.8229","4.8336","4.7907","-0.23"
"Oct 18, 2011","4.8144","4.8094","4.8277","4.7954","0.01"
"Oct 19, 2011","4.8301","4.8093","4.8301","4.7883","0.33"
"Oct 20, 2011","4.8604","4.8255","4.8662","4.8177","0.63"
"Oct 21, 2011","4.8427","4.8511","4.8797","4.8345","-0.36"
"Oct 24, 2011","4.8265","4.8439","4.8660","4.8195","-0.33"
"Oct 25, 2011","4.8475","4.8305","4.8632","4.8211","0.44"
"Oct 26, 2011","4.8475","4.8385","4.8571","4.8345","0.00"
"Oct 27, 2011","4.7952","4.8424","4.8504","4.7877","-1.08"
"Oct 28, 2011","4.8123","4.7909","4.8234","4.7862","0.36"
"Oct 31, 2011","4.8323","4.7874","4.8537","4.7874","0.42"
"Nov 01, 2011","4.8624","4.8287","4.8701","4.8272","0.62"
"Nov 02, 2011","4.8434","4.8586","4.8712","4.8323","-0.39"
"Nov 03, 2011","4.8296","4.8402","4.8688","4.8146","-0.28"
"Nov 04, 2011","4.8321","4.8225","4.8455","4.8163","0.05"
"Nov 07, 2011","4.8285","4.8281","4.8443","4.8194","-0.07"
"Nov 08, 2011","4.8300","4.8210","4.8562","4.8210","0.03"
"Nov 09, 2011","4.8498","4.8272","4.8546","4.8225","0.41"
"Nov 10, 2011","4.8577","4.8432","4.8733","4.8318","0.16"
"Nov 11, 2011","4.8510","4.8473","4.8720","4.8437","-0.14"
"Nov 14, 2011","4.8468","4.8467","4.8723","4.8319","-0.09"
"Nov 15, 2011","4.8548","4.8429","4.8659","4.8306","0.17"
"Nov 16, 2011","4.8597","4.8549","4.8765","4.8443","0.10"
"Nov 17, 2011","4.8625","4.8584","4.8769","4.8476","0.06"
"Nov 18, 2011","4.8790","4.8608","4.8847","4.8580","0.34"
"Nov 21, 2011","4.9098","4.8764","4.9145","4.8657","0.63"
"Nov 22, 2011","4.9056","4.9062","4.9168","4.8753","-0.09"
"Nov 23, 2011","4.9314","4.9029","4.9470","4.8950","0.53"
"Nov 24, 2011","4.9183","4.9268","4.9351","4.9064","-0.27"
"Nov 25, 2011","4.9204","4.9147","4.9283","4.8890","0.04"
"Nov 28, 2011","4.9045","4.9178","4.9257","4.8912","-0.32"
"Nov 29, 2011","4.9010","4.9013","4.9310","4.8953","-0.07"
"Nov 30, 2011","4.8434","4.9000","4.9169","4.8344","-1.18"
"Dec 01, 2011","4.8402","4.8327","4.8728","4.8311","-0.07"
"Dec 02, 2011","4.8457","4.8356","4.8568","4.8277","0.11"
"Dec 05, 2011","4.8358","4.8404","4.8554","4.8279","-0.20"
"Dec 06, 2011","4.8454","4.8326","4.8673","4.8326","0.20"
"Dec 07, 2011","4.8350","4.8437","4.8545","4.8258","-0.21"
"Dec 08, 2011","4.8399","4.8320","4.8561","4.8212","0.10"
"Dec 09, 2011","4.8559","4.8401","4.8718","4.8223","0.33"
"Dec 12, 2011","4.9057","4.8502","4.9121","4.8470","1.03"
"Dec 13, 2011","4.9022","4.8984","4.9140","4.8854","-0.07"
"Dec 14, 2011","4.9197","4.9040","4.9307","4.8911","0.36"
"Dec 15, 2011","4.9318","4.9203","4.9405","4.9064","0.25"
"Dec 16, 2011","4.9296","4.9271","4.9542","4.9076","-0.04"
"Dec 19, 2011","4.9411","4.9236","4.9458","4.9135","0.23"
"Dec 20, 2011","4.9213","4.9339","4.9510","4.9149","-0.40"
"Dec 21, 2011","4.9355","4.9196","4.9421","4.9126","0.29"
"Dec 22, 2011","4.9286","4.9313","4.9570","4.9213","-0.14"
"Dec 23, 2011","4.9383","4.9260","4.9491","4.9208","0.20"
"Dec 26, 2011","4.9514","4.9337","4.9651","4.9329","0.27"
"Dec 27, 2011","4.9756","4.9495","4.9834","4.9438","0.49"
"Dec 28, 2011","4.9952","4.9710","5.0064","4.9640","0.39"
"Dec 29, 2011","5.0237","4.9911","5.0359","4.9858","0.57"
"Dec 30, 2011","5.0151","5.0195","5.0477","4.9979","-0.17"
"Jan 02, 2012","5.0135","5.0075","5.0199","4.9984","-0.03"
"Jan 03, 2012","4.9737","5.0047","5.0147","4.9681","-0.79"
"Jan 04, 2012","5.0076","4.9681","5.0171","4.9647","0.68"
"Jan 05, 2012","5.0225","5.0010","5.0321","4.9910","0.30"
"Jan 06, 2012","5.0267","5.0176","5.0331","4.9994","0.08"
"Jan 09, 2012","5.0344","5.0159","5.0489","5.0144","0.15"
"Jan 10, 2012","5.0104","5.0279","5.0399","5.0036","-0.48"
"Jan 11, 2012","5.0345","5.0019","5.0504","4.9988","0.48"
"Jan 12, 2012","5.0284","5.0223","5.0507","5.0162","-0.12"
"Jan 13, 2012","5.0476","5.0249","5.0541","5.0139","0.38"
"Jan 16, 2012","5.0487","5.0419","5.0627","5.0354","0.02"
"Jan 17, 2012","5.0317","5.0437","5.0505","5.0236","-0.34"
"Jan 18, 2012","5.0309","5.0268","5.0518","5.0230","-0.02"
"Jan 19, 2012","5.0018","5.0230","5.0375","4.9975","-0.58"
"Jan 20, 2012","4.9748","5.0006","5.0046","4.9707","-0.54"
"Jan 23, 2012","4.9527","4.9708","4.9841","4.9455","-0.44"
"Jan 24, 2012","4.9685","4.9519","4.9794","4.9440","0.32"
"Jan 25, 2012","4.9889","4.9582","4.9920","4.9519","0.41"
"Jan 26, 2012","4.9360","4.9582","4.9693","4.9250","-1.06"
"Jan 27, 2012","4.9029","4.9313","4.9566","4.8950","-0.67"
"Jan 30, 2012","4.9205","4.9092","4.9329","4.8939","0.36"
"Jan 31, 2012","4.9112","4.9128","4.9238","4.8820","-0.19"
"Feb 01, 2012","4.9052","4.9128","4.9349","4.8948","-0.12"
"Feb 02, 2012","4.9000","4.8980","4.9209","4.8869","-0.11"
"Feb 03, 2012","4.9016","4.8966","4.9275","4.8895","0.03"
"Feb 06, 2012","4.9007","4.8911","4.9110","4.8847","-0.02"
"Feb 07, 2012","4.8940","4.8996","4.9177","4.8883","-0.14"
"Feb 08, 2012","4.8795","4.8946","4.9134","4.8731","-0.30"
"Feb 09, 2012","4.8848","4.8731","4.9013","4.8648","0.11"
"Feb 10, 2012","4.8980","4.8813","4.9123","4.8787","0.27"
"Feb 13, 2012","4.8820","4.8968","4.9069","4.8777","-0.33"
"Feb 14, 2012","4.8964","4.8777","4.9111","4.8777","0.29"
"Feb 15, 2012","4.8895","4.8908","4.9149","4.8756","-0.14"
"Feb 16, 2012","4.8979","4.8916","4.9107","4.8816","0.17"
"Feb 17, 2012","4.8929","4.8873","4.9089","4.8801","-0.10"
"Feb 20, 2012","4.8780","4.8784","4.8944","4.8715","-0.30"
"Feb 21, 2012","4.8796","4.8794","4.8981","4.8583","0.03"
"Feb 22, 2012","4.8523","4.8784","4.8894","4.8443","-0.56"
"Feb 23, 2012","4.8056","4.8555","4.8611","4.8016","-0.96"
"Feb 24, 2012","4.8144","4.8032","4.8396","4.7894","0.18"
"Feb 27, 2012","4.8250","4.8174","4.8441","4.8079","0.22"
"Feb 28, 2012","4.8141","4.8235","4.8382","4.8101","-0.23"
"Feb 29, 2012","4.8388","4.8148","4.8453","4.7939","0.51"
"Mar 01, 2012","4.8418","4.8378","4.8609","4.8234","0.06"
"Mar 02, 2012","4.8563","4.8376","4.8620","4.8262","0.30"
"Mar 05, 2012","4.8629","4.8524","4.8679","4.8370","0.14"
"Mar 06, 2012","4.8843","4.8564","4.8875","4.8494","0.44"
"Mar 07, 2012","4.8702","4.8810","4.8829","4.8523","-0.29"
"Mar 08, 2012","4.8374","4.8684","4.8759","4.8287","-0.67"
"Mar 09, 2012","4.8434","4.8346","4.8637","4.8219","0.12"
"Mar 12, 2012","4.8456","4.8389","4.8563","4.8230","0.05"
"Mar 13, 2012","4.8340","4.8397","4.8495","4.8233","-0.24"
"Mar 14, 2012","4.8602","4.8360","4.8665","4.8170","0.54"
"Mar 15, 2012","4.8563","4.8541","4.8751","4.8496","-0.08"
"Mar 16, 2012","4.8568","4.8502","4.8707","4.8436","0.01"
"Mar 19, 2012","4.8548","4.8554","4.8695","4.8442","-0.04"
"Mar 20, 2012","4.8678","4.8567","4.8742","4.8488","0.27"
"Mar 21, 2012","4.8689","4.8603","4.8777","4.8489","0.02"
"Mar 22, 2012","4.8891","4.8553","4.9005","4.8553","0.41"
"Mar 23, 2012","4.8778","4.8887","4.9019","4.8634","-0.23"
"Mar 26, 2012","4.8598","4.8602","4.8934","4.8553","-0.37"
"Mar 27, 2012","4.8719","4.8684","4.8843","4.8494","0.25"
"Mar 28, 2012","4.8849","4.8629","4.8897","4.8592","0.27"
"Mar 29, 2012","4.8994","4.8746","4.9074","4.8746","0.30"
"Mar 30, 2012","4.8984","4.8953","4.9047","4.8758","-0.02"
"Apr 02, 2012","4.8941","4.8821","4.9083","4.8742","-0.09"
"Apr 03, 2012","4.8921","4.8817","4.9047","4.8774","-0.04"
"Apr 04, 2012","4.9246","4.8901","4.9310","4.8901","0.66"
"Apr 05, 2012","4.9077","4.9234","4.9267","4.9027","-0.34"
"Apr 06, 2012","4.9118","4.9076","4.9204","4.9003","0.08"
"Apr 09, 2012","4.9018","4.9055","4.9204","4.8956","-0.20"
"Apr 10, 2012","4.9089","4.9003","4.9157","4.8872","0.14"
"Apr 11, 2012","4.8946","4.9005","4.9162","4.8890","-0.29"
"Apr 12, 2012","4.8841","4.8922","4.9071","4.8702","-0.21"
"Apr 13, 2012","4.8815","4.8813","4.8870","4.8655","-0.05"
"Apr 16, 2012","4.8712","4.8727","4.8928","4.8648","-0.21"
"Apr 17, 2012","4.8864","4.8840","4.9035","4.8665","0.31"
"Apr 18, 2012","4.8930","4.8850","4.9007","4.8719","0.14"
"Apr 19, 2012","4.8978","4.8866","4.9140","4.8864","0.10"
"Apr 20, 2012","4.9013","4.8969","4.9092","4.8890","0.07"
"Apr 23, 2012","4.9162","4.8900","4.9207","4.8900","0.30"
"Apr 24, 2012","4.9014","4.9088","4.9273","4.8973","-0.30"
"Apr 25, 2012","4.9128","4.9068","4.9238","4.8957","0.23"
"Apr 26, 2012","4.8916","4.9001","4.9160","4.8818","-0.43"
"Apr 27, 2012","4.8733","4.8889","4.9049","4.8650","-0.37"
"Apr 30, 2012","4.8726","4.8697","4.8820","4.8570","-0.01"
"May 01, 2012","4.8662","4.8650","4.8777","4.8614","-0.13"
"May 02, 2012","4.8930","4.8662","4.9002","4.8598","0.55"
"May 03, 2012","4.9110","4.8851","4.9142","4.8819","0.37"
"May 04, 2012","4.9080","4.8955","4.9183","4.8950","-0.06"
"May 07, 2012","4.9154","4.9029","4.9169","4.8993","0.15"
"May 08, 2012","4.9169","4.9095","4.9272","4.8952","0.03"
"May 09, 2012","4.9239","4.9095","4.9319","4.9004","0.14"
"May 10, 2012","4.9292","4.9235","4.9359","4.9107","0.11"
"May 11, 2012","4.9459","4.9281","4.9504","4.9221","0.34"
"May 14, 2012","4.9618","4.9376","4.9636","4.9346","0.32"
"May 15, 2012","4.9604","4.9527","4.9756","4.9490","-0.03"
"May 16, 2012","4.9641","4.9554","4.9934","4.9490","0.07"
"May 17, 2012","4.9550","4.9752","4.9863","4.9502","-0.18"
"May 18, 2012","4.9484","4.9550","4.9756","4.9443","-0.13"
"May 21, 2012","4.9534","4.9443","4.9624","4.9332","0.10"
"May 22, 2012","4.9668","4.9407","4.9668","4.9288","0.27"
"May 23, 2012","4.9844","4.9595","4.9907","4.9594","0.35"
"May 24, 2012","4.9733","4.9721","4.9928","4.9682","-0.22"
"May 25, 2012","4.9935","4.9800","5.0002","4.9721","0.41"
"May 28, 2012","4.9857","4.9823","4.9982","4.9736","-0.16"
"May 29, 2012","4.9942","4.9799","5.0070","4.9799","0.17"
"May 30, 2012","5.0119","4.9946","5.0231","4.9852","0.35"
"May 31, 2012","5.0033","5.0076","5.0245","4.9849","-0.17"
"Jun 01, 2012","4.9690","4.9943","5.0145","4.9639","-0.69"
"Jun 04, 2012","4.9440","4.9592","4.9771","4.9352","-0.50"
"Jun 05, 2012","4.9611","4.9555","4.9831","4.9367","0.35"
"Jun 06, 2012","4.9465","4.9576","4.9596","4.9263","-0.29"
"Jun 07, 2012","4.9852","4.9429","4.9885","4.9287","0.78"
"Jun 08, 2012","4.9748","4.9669","5.0019","4.9600","-0.21"
"Jun 11, 2012","4.9732","4.9540","4.9755","4.9414","-0.03"
"Jun 12, 2012","4.9557","4.9580","4.9814","4.9507","-0.35"
"Jun 13, 2012","4.9482","4.9696","4.9733","4.9424","-0.15"
"Jun 14, 2012","4.9486","4.9580","4.9744","4.9350","0.01"
"Jun 15, 2012","4.9532","4.9476","4.9739","4.9338","0.09"
"Jun 18, 2012","4.9542","4.9259","4.9656","4.9259","0.02"
"Jun 19, 2012","4.9405","4.9452","4.9581","4.9300","-0.28"
"Jun 20, 2012","4.9562","4.9346","4.9642","4.9330","0.32"
"Jun 21, 2012","4.9977","4.9591","4.9993","4.9521","0.84"
"Jun 22, 2012","5.0024","4.9910","5.0088","4.9785","0.09"
"Jun 25, 2012","4.9998","4.9848","5.0237","4.9848","-0.05"
"Jun 26, 2012","5.0064","5.0082","5.0125","4.9822","0.13"
"Jun 27, 2012","5.0134","4.9928","5.0198","4.9928","0.14"
"Jun 28, 2012","5.0137","5.0112","5.0220","4.9979","0.01"
"Jun 29, 2012","4.9680","5.0094","5.0190","4.9620","-0.91"
"Jul 02, 2012","4.9680","4.9651","4.9858","4.9637","0.00"
"Jul 03, 2012","4.9461","4.9646","4.9876","4.9379","-0.44"
"Jul 04, 2012","4.9625","4.9521","4.9641","4.9395","0.33"
"Jul 05, 2012","4.9646","4.9575","4.9821","4.9395","0.04"
"Jul 06, 2012","4.9886","4.9573","4.9901","4.9527","0.48"
"Jul 09, 2012","4.9793","4.9789","5.0000","4.9663","-0.19"
"Jul 10, 2012","4.9788","4.9687","4.9961","4.9636","-0.01"
"Jul 11, 2012","4.9832","4.9683","4.9963","4.9681","0.09"
"Jul 12, 2012","4.9894","4.9759","4.9989","4.9743","0.12"
"Jul 13, 2012","4.9646","4.9876","4.9968","4.9471","-0.50"
"Jul 16, 2012","4.9509","4.9455","4.9729","4.9446","-0.28"
"Jul 17, 2012","4.9657","4.9539","4.9862","4.9399","0.30"
"Jul 18, 2012","4.9722","4.9521","4.9849","4.9486","0.13"
"Jul 19, 2012","4.9530","4.9766","4.9832","4.9502","-0.39"
"Jul 20, 2012","4.9696","4.9596","4.9884","4.9529","0.34"
"Jul 23, 2012","4.9710","4.9671","4.9852","4.9512","0.03"
"Jul 24, 2012","4.9765","4.9652","4.9854","4.9558","0.11"
"Jul 25, 2012","4.9503","4.9684","4.9876","4.9460","-0.53"
"Jul 26, 2012","4.9466","4.9600","4.9729","4.9400","-0.07"
"Jul 27, 2012","4.9413","4.9542","4.9628","4.9365","-0.11"
"Jul 30, 2012","4.9510","4.9350","4.9625","4.9346","0.20"
"Jul 31, 2012","4.9544","4.9453","4.9644","4.9372","0.07"
"Aug 01, 2012","4.9549","4.9426","4.9608","4.9297","0.01"
"Aug 02, 2012","4.9659","4.9380","4.9660","4.9373","0.22"
"Aug 03, 2012","4.9541","4.9451","4.9728","4.9382","-0.24"
"Aug 06, 2012","4.9373","4.9335","4.9584","4.9272","-0.34"
"Aug 07, 2012","4.9493","4.9292","4.9568","4.9292","0.24"
"Aug 08, 2012","4.9513","4.9412","4.9656","4.9388","0.04"
"Aug 09, 2012","4.9486","4.9427","4.9642","4.9396","-0.05"
"Aug 10, 2012","4.9494","4.9499","4.9585","4.9352","0.02"
"Aug 13, 2012","4.9398","4.9365","4.9489","4.9328","-0.19"
"Aug 14, 2012","4.9514","4.9402","4.9578","4.9316","0.23"
"Aug 15, 2012","4.9519","4.9426","4.9650","4.9357","0.01"
"Aug 16, 2012","4.9443","4.9493","4.9643","4.9376","-0.15"
"Aug 17, 2012","4.9557","4.9434","4.9668","4.9387","0.23"
"Aug 20, 2012","4.9573","4.9476","4.9674","4.9381","0.03"
"Aug 21, 2012","4.9386","4.9533","4.9674","4.9322","-0.38"
"Aug 22, 2012","4.9413","4.9353","4.9650","4.9322","0.05"
"Aug 23, 2012","4.9033","4.9356","4.9429","4.8991","-0.77"
"Aug 24, 2012","4.9129","4.9054","4.9276","4.9007","0.20"
"Aug 27, 2012","4.9199","4.9015","4.9257","4.8999","0.14"
"Aug 28, 2012","4.9213","4.9168","4.9367","4.9152","0.03"
"Aug 29, 2012","4.9335","4.9217","4.9466","4.9152","0.25"
"Aug 30, 2012","4.9458","4.9310","4.9539","4.9290","0.25"
"Aug 31, 2012","4.9366","4.9399","4.9496","4.9208","-0.19"
"Sep 03, 2012","4.9247","4.9113","4.9344","4.9113","-0.24"
"Sep 04, 2012","4.9181","4.9237","4.9264","4.9059","-0.13"
"Sep 05, 2012","4.9209","4.9090","4.9322","4.9036","0.06"
"Sep 06, 2012","4.9165","4.9166","4.9321","4.9135","-0.09"
"Sep 07, 2012","4.9000","4.9203","4.9331","4.8921","-0.34"
"Sep 10, 2012","4.8999","4.8921","4.9112","4.8889","-0.00"
"Sep 11, 2012","4.9005","4.8988","4.9147","4.8941","0.01"
"Sep 12, 2012","4.9008","4.9043","4.9106","4.8806","0.01"
"Sep 13, 2012","4.8991","4.8964","4.9085","4.8838","-0.03"
"Sep 14, 2012","4.8726","4.8989","4.9024","4.8628","-0.54"
"Sep 17, 2012","4.8825","4.8691","4.8879","4.8644","0.20"
"Sep 18, 2012","4.8766","4.8734","4.8950","4.8655","-0.12"
"Sep 19, 2012","4.8833","4.8773","4.8928","4.8799","0.14"
"Sep 20, 2012","4.8955","4.8768","4.9116","4.8768","0.25"
"Sep 21, 2012","4.8848","4.8890","4.9061","4.8719","-0.22"
"Sep 24, 2012","4.8999","4.8799","4.9179","4.8799","0.31"
"Sep 25, 2012","4.9062","4.8974","4.9189","4.8799","0.13"
"Sep 26, 2012","4.9215","4.8996","4.9261","4.8916","0.31"
"Sep 27, 2012","4.8967","4.9203","4.9303","4.8917","-0.50"
"Sep 28, 2012","4.9057","4.8917","4.9089","4.8856","0.18"
"Oct 01, 2012","4.8970","4.8990","4.9177","4.8862","-0.18"
"Oct 02, 2012","4.8866","4.8926","4.8994","4.8735","-0.21"
"Oct 03, 2012","4.8795","4.8878","4.9033","4.8719","-0.15"
"Oct 04, 2012","4.8651","4.8751","4.8858","4.8496","-0.30"
"Oct 05, 2012","4.8643","4.8640","4.8722","4.8512","-0.02"
"Oct 08, 2012","4.8721","4.8624","4.8954","4.8576","0.16"
"Oct 09, 2012","4.8833","4.8663","4.8849","4.8626","0.23"
"Oct 10, 2012","4.8883","4.8728","4.8979","4.8728","0.10"
"Oct 11, 2012","4.8917","4.8890","4.9040","4.8841","0.07"
"Oct 12, 2012","4.8889","4.8889","4.9049","4.8765","-0.06"
"Oct 15, 2012","4.9008","4.8920","4.9173","4.8856","0.24"
"Oct 16, 2012","4.8979","4.8909","4.9053","4.8843","-0.06"
"Oct 17, 2012","4.8925","4.8946","4.9078","4.8788","-0.11"
"Oct 18, 2012","4.9046","4.8939","4.9093","4.8823","0.25"
"Oct 19, 2012","4.9074","4.8956","4.9186","4.8923","0.06"
"Oct 22, 2012","4.9124","4.9086","4.9210","4.9023","0.10"
"Oct 23, 2012","4.9248","4.9113","4.9248","4.9034","0.25"
"Oct 24, 2012","4.9247","4.9120","4.9302","4.9062","-0.00"
"Oct 25, 2012","4.9177","4.9198","4.9261","4.9019","-0.14"
"Oct 26, 2012","4.9180","4.9136","4.9346","4.9053","0.01"
"Oct 29, 2012","4.9200","4.9096","4.9322","4.8968","0.04"
"Oct 30, 2012","4.9226","4.9214","4.9316","4.9089","0.05"
"Oct 31, 2012","4.9221","4.9145","4.9261","4.9069","-0.01"
"Nov 01, 2012","4.9206","4.9156","4.9333","4.9128","-0.03"
"Nov 02, 2012","4.9331","4.9176","4.9331","4.9096","0.25"
"Nov 05, 2012","4.9333","4.9233","4.9383","4.9165","0.00"
"Nov 06, 2012","4.9235","4.9267","4.9386","4.9185","-0.20"
"Nov 07, 2012","4.9193","4.9169","4.9322","4.9041","-0.09"
"Nov 08, 2012","4.9151","4.9168","4.9282","4.9074","-0.09"
"Nov 09, 2012","4.9054","4.9174","4.9250","4.8986","-0.20"
"Nov 12, 2012","4.9172","4.8996","4.9314","4.8980","0.24"
"Nov 13, 2012","4.9276","4.9156","4.9385","4.9140","0.21"
"Nov 14, 2012","4.9315","4.9276","4.9378","4.9151","0.08"
"Nov 15, 2012","4.9317","4.9266","4.9457","4.9109","0.00"
"Nov 16, 2012","4.9290","4.9219","4.9466","4.9205","-0.05"
"Nov 19, 2012","4.9202","4.9296","4.9391","4.9132","-0.18"
"Nov 20, 2012","4.9201","4.9145","4.9362","4.9145","-0.00"
"Nov 21, 2012","4.9283","4.9240","4.9356","4.9159","0.17"
"Nov 22, 2012","4.9302","4.9255","4.9349","4.9185","0.04"
"Nov 23, 2012","4.9249","4.9237","4.9434","4.9205","-0.11"
"Nov 26, 2012","4.9281","4.9188","4.9393","4.9142","0.06"
"Nov 27, 2012","4.9314","4.9231","4.9443","4.9209","0.07"
"Nov 28, 2012","4.9322","4.9273","4.9419","4.9215","0.02"
"Nov 29, 2012","4.9292","4.9281","4.9437","4.9195","-0.06"
"Nov 30, 2012","4.9328","4.9259","4.9412","4.9142","0.07"
"Dec 03, 2012","4.9190","4.9254","4.9351","4.9109","-0.28"
"Dec 04, 2012","4.9272","4.9180","4.9352","4.9102","0.17"
"Dec 05, 2012","4.9275","4.9198","4.9322","4.9197","0.01"
"Dec 06, 2012","4.9236","4.9249","4.9341","4.9139","-0.08"
"Dec 07, 2012","4.9173","4.9211","4.9348","4.9115","-0.13"
"Dec 10, 2012","4.9175","4.9147","4.9409","4.9131","0.00"
"Dec 11, 2012","4.9027","4.9181","4.9306","4.8913","-0.30"
"Dec 12, 2012","4.8990","4.9016","4.9200","4.8910","-0.08"
"Dec 13, 2012","4.9156","4.8942","4.9262","4.8926","0.34"
"Dec 14, 2012","4.9051","4.9127","4.9255","4.8946","-0.21"
"Dec 17, 2012","4.9088","4.9007","4.9184","4.8927","0.08"
"Dec 18, 2012","4.9107","4.9025","4.9161","4.8934","0.04"
"Dec 19, 2012","4.9107","4.9065","4.9218","4.9000","0.00"
"Dec 20, 2012","4.9172","4.9059","4.9281","4.9043","0.13"
"Dec 21, 2012","4.9137","4.9112","4.9331","4.9051","-0.07"
"Dec 24, 2012","4.9128","4.9111","4.9237","4.9034","-0.02"
"Dec 25, 2012","4.9110","4.9087","4.9229","4.8962","-0.04"
"Dec 26, 2012","4.9147","4.9085","4.9212","4.9049","0.08"
"Dec 27, 2012","4.9126","4.9138","4.9247","4.9080","-0.04"
"Dec 28, 2012","4.9120","4.9132","4.9257","4.9020","-0.01"
"Dec 31, 2012","4.9107","4.9036","4.9123","4.9020","-0.03"
"Jan 01, 2013","4.9115","4.9081","4.9131","4.9081","0.02"
"Jan 02, 2013","4.8650","4.9017","4.9066","4.8616","-0.95"
"Jan 03, 2013","4.8713","4.8728","4.8841","4.8584","0.13"
"Jan 04, 2013","4.8912","4.8696","4.9009","4.8696","0.41"
"Jan 07, 2013","4.8903","4.8855","4.8979","4.8777","-0.02"
"Jan 08, 2013","4.8866","4.8862","4.8979","4.8782","-0.08"
"Jan 09, 2013","4.8786","4.8889","4.8988","4.8712","-0.16"
